loc_x,loc_y,cross_end_loc_x,cross_end_loc_y,pass_length,pass_height,freeze_frame,outcome,cross_origin,cross_dest,zone_pressure,zone_support,cross_pressure,cross_height
118.96645,52.713406,110.3,44.6,12.780063,Ground Pass,"[{'location': [106.912926, 49.890503], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [110.46894, 42.885277], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [110.55115, 60.08205], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [112.01205, 37.279556], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [115.4205, 44.069397], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [116.05068, 53.561874], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [116.24213, 42.063747], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [116.80573, 44.930065], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [119.03308, 46.10082], 'player': {'name': 'Serge Gnabry'}, 'position': {'name': 'Center Forward'}, 'teammate': False}]",0,2,3,6,1,0,1
105.00382,65.84141,109.8,44.4,19.64612,High Pass,"[{'location': [89.56028, 44.864437], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [90.920135, 35.589314], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [92.46213, 50.108334], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [97.77164, 35.6172], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [98.11755, 49.991386], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [99.163574, 53.075558], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [102.446625, 53.292873], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [102.76876, 28.209415], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [105.20956, 49.558372], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [105.629395, 57.503616], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [106.903046, 35.886745], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [108.0129, 45.560406], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [108.529465, 40.729767], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [109.853966, 44.093216], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [117.66332, 41.683495], 'player': {'name': 'Marcos Llorente Moreno'}, 'position': {'name': 'Right Back'}, 'teammate': False}]",1,0,3,4,2,0,0
90.86443,62.320213,109.3,46.1,26.375177,High Pass,"[{'location': [88.34675, 32.869984], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [88.82419, 55.97591], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [88.92209, 43.49964], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [92.48361, 15.28052], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [96.97527, 55.33913], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [97.06055, 47.528675], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [97.740105, 62.970005], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [97.84579, 32.765476], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [100.60229, 76.96336], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [101.37931, 56.4344], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [101.88228, 56.973362], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [102.424866, 45.780186], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [103.15617, 59.578156], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [103.25315, 43.35243], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [104.03798, 40.80944], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [104.39646, 38.648006], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [104.7942, 48.661655], 'player': {'name': 'Pablo Sarabia García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}]",0,0,3,3,2,0,0
105.291824,66.02725,111.4,37.5,34.08372,High Pass,"[{'location': [91.491, 38.934387], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.51344, 30.343555], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.97127, 50.23027], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.348305, 47.919815], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.44835, 44.43747], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.4866, 64.58379], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.70163, 51.68869], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.082405, 43.897083], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.16874, 29.119316], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.78994, 38.22089], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.21573, 28.857136], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.0924, 34.664444], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.1555, 40.071705], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.85036, 49.910255], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.75346, 41.60639], 'player': {'name': 'Sebastian Larsson'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}]",1,0,3,5,2,1,0
93.563995,13.97972,113.9,43.2,38.827053,High Pass,"[{'location': [87.1858, 38.50875], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.58041, 15.866948], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.16007, 38.07719], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.617836, 41.352566], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.09583, 27.48071], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.19992, 14.494872], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.96765, 36.219055], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.44453, 7.6538296], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.78611, 24.377024], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.46297, 42.272003], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.75331, 25.170008], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.77345, 42.91255], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.845276, 48.340603], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.22356, 44.115623], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.26626, 39.542286], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.817535, 37.50691], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.28311, 39.599842], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.57211, 46.747334], 'player': {'name': 'Kristoffer Olsson'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}]",0,1,3,5,4,1,0
94.73055,13.488339,120.0,51.8,49.789257,High Pass,"[{'location': [82.76018, 25.088161], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [86.559265, 45.6449], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [87.20773, 24.68815], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [92.01889, 14.546729], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [93.23506, 35.1492], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [95.379234, 28.643835], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.503044, 15.167493], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [96.78729, 23.68182], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [98.5727, 43.59794], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.53265, 60.89094], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.452934, 24.189545], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.924706, 43.904953], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.11335, 25.610662], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.69167, 18.80801], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.465546, 36.998848], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.01481, 36.97448], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.475876, 39.156914], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}]",0,1,2,0,0,2,0
99.889366,7.5980287,117.1,40.1,35.802235,High Pass,"[{'location': [82.73908, 20.427872], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [91.53448, 49.936787], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.89946, 43.392193], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [96.65407, 21.840021], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.155785, 10.73135], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.46462, 46.528164], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.264946, 53.54325], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.28441, 33.057358], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.81273, 39.904392], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.45176, 10.760298], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.14681, 28.470297], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.042465, 41.90561], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.63085, 30.17414], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.814384, 34.712673], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}]",0,1,3,2,2,0,0
108.02853,19.897951,111.1,41.6,22.031115,High Pass,"[{'location': [94.27059, 43.958775], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [96.622246, 27.159956], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.06798, 44.360817], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.24696, 36.55192], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.42513, 27.621773], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.041176, 48.748558], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [106.47263, 34.482624], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.14336, 22.083258], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.82245, 34.278633], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [110.98065, 32.074917], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.113075, 45.847885], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.55658, 38.366985], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.121414, 44.776745], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [112.97863, 41.876286], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.92918, 37.85128], 'player': {'name': 'Nacer Chadli'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}]",0,4,3,6,3,1,0
116.63475,28.670227,112.1,37.2,10.977249,High Pass,"[{'location': [84.68795, 18.17148], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [93.42831, 29.527718], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [93.98432, 45.77973], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [101.41185, 10.29904], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [101.44313, 18.1919], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [102.19582, 35.085686], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [103.88596, 9.27571], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [110.21598, 39.73917], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [111.39776, 35.776814], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [111.47784, 40.138256], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [112.77673, 27.727184], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [112.83877, 29.915085], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [113.187004, 35.374863], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [113.60415, 35.149597], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [118.421326, 35.482174], 'player': {'name': 'Steven Zuber'}, 'position': {'name': 'Left Wing'}, 'teammate': False}]",0,4,3,5,2,0,0
95.87867,74.05288,109.3,32.9,43.269505,High Pass,"[{'location': [80.11925, 61.54786], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [80.33143, 26.252007], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [84.60983, 57.57899], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [93.45288, 71.044815], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [94.83217, 67.08748], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [94.94019, 44.43245], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [95.31836, 65.54934], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [95.52179, 61.919346], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [96.68288, 51.05373], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [99.7201, 32.829113], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [101.14807, 68.41242], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [102.094536, 31.697174], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [102.12507, 64.32202], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [102.156975, 45.42595], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': True}, {'location': [104.407845, 47.159187], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}, {'location': [104.455376, 39.548237], 'player': {'name': 'Daniel Wass'}, 'position': {'name': 'Right Back'}, 'teammate': False}]",0,0,3,3,1,0,0
111.98621,73.401276,104.6,28.3,48.6215,High Pass,"[{'location': [98.32778, 34.022404], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [103.317215, 36.798443], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [104.40458, 38.068832], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [105.519745, 36.400063], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [109.65012, 36.46847], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [109.68577, 55.588673], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [109.92195, 40.070522], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [109.942314, 43.416973], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [111.00894, 41.15063], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [111.41086, 39.905437], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [112.188705, 38.128307], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [112.59084, 38.050217], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [113.2574, 69.716644], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [113.808685, 51.03373], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [114.55177, 45.947666], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [115.07621, 47.120407], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [116.05451, 45.71989], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [116.52154, 68.04192], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [117.361885, 40.42877], 'player': {'name': 'Mikkel Damsgaard'}, 'position': {'name': 'Left Wing'}, 'teammate': False}]",1,0,4,0,0,0,0
95.586754,73.35308,108.2,45.5,33.43112,Low Pass,"[{'location': [76.13033, 39.194336], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [81.65341, 70.52281], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [82.979675, 41.584457], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [83.6962, 61.060925], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [84.93703, 25.454956], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.0018, 53.869095], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.72058, 57.486374], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.21754, 58.8514], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.867325, 48.23224], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.09965, 66.98975], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.6143, 58.990116], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.62708, 43.31987], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}]",0,0,3,0,1,0,2
113.66096,54.76614,111.8,48.6,11.690166,Low Pass,"[{'location': [98.22185, 51.786423], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.0972, 35.80303], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.36366, 46.097042], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.28913, 43.233543], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.77606, 52.80429], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.00971, 42.717594], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.34085, 47.938305], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.53098, 37.808853], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.38683, 41.02236], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.177284, 48.75202], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.341286, 48.135883], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.41019, 37.851868], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.71708, 54.233437], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.73816, 42.044666], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.31397, 45.72979], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.459015, 42.523003], 'player': {'name': 'Marcus Andreas Danielsson'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}]",0,2,3,8,4,1,2
